2412	1296	
1354	2486	
5756	39	
1680	5304	
5076	8477	
8968	1085	
9622	1567	
1580	7566	
724	3526	
3729	8938	
4585	6886	
1528	9099	
466	7792	
1271	3525	
9883	3128	
9295	3352	
1010	4816	
7609	7477	
5162	9139	
8706	1998	
5295	1951	
4609	6533	
9024	9737	
625	790	
6718	5668	
7729	9455	
7564	4434	
9839	6655	
6877	7969	
7318	8052	
2193	7189	
503	9117	
3558	3837	
7317	9207	
5485	5896	
8080	8091	
2383	1827	
607	5942	
6442	2222	
6300	5654	
1097	9837	
6394	2382	
386	9336	
2145	7511	
7209	1519	
7258	6628	
5826	4094	
8710	704	
9844	3881	
2680	4262	
3128	9652	
7539	1884	
3297	6258	
686	1868	
2277	6456	
6096	3577	
5452	6985	
4394	4124	
1919	8359	
5358	9258	
5989	1581	
6000	8077	
7673	3487	
3087	6545	
3732	5483	
1145	8956	
4571	6966	
8905	1618	
7831	8246	
1871	1905	
9538	6689	
4329	4226	
994	3847	
61	9852	
9475	4617	
402	9445	
828	3508	
9311	3510	
7075	9502	
5835	7994	
4620	9212	
1092	7730	
4924	6189	
9819	2904	
7757	3655	
7324	7438	
1098	3820	
5419	8019	
2650	8152	
1258	5489	
409	3434	
1319	2822	
8434	6492	
1778	5484	
6825	6065	
6444	1383	
8324	9675	
6923	666	
7654	3803	
456	8180	
9060	767	
4768	9509	
6484	7186	
3348	978	
9094	9075	
3375	9303	
1020	6585	
8651	2427	
3678	2692	
2367	8813	
9639	6621	
7889	9244	
4645	699	
4664	8643	
1373	6020	
9200	5648	
2332	9684	
5335	7824	
9864	5315	
9860	5544	
3382	2502	
7159	2242	
3188	9652	
1355	3298	
694	8403	
7960	9716	
6398	8431	
6246	5829	
9764	8694	
6732	5338	
6565	6163	
4774	7904	
6296	5092	
3409	9884	
2362	9215	
5152	6109	
9102	4518	
4673	9285	
986	1655	
4216	5919	
6251	4346	
9756	7142	
4417	5127	
984	2780	
8736	6648	
3774	6072	
2950	744	
3048	5335	
8857	5611	
5836	7154	
7756	5463	
8043	8752	
8462	7360	
9799	6722	
2208	8914	
8175	2764	
4945	5063	
5752	7076	
2376	7032	
6105	7891	
8332	8848	
5635	4488	
5763	1261	
6523	8492	
870	863	
534	3248	
3661	5827	
7616	2402	
6332	3561	
1144	7327	
8457	3312	
1564	3314	
9801	6340	
92	1994	
9495	1006	
286	6954	
4864	5882	
9757	2522	
3086	806	
7502	9835	
9486	4614	
9186	264	
1040	1556	
7905	4040	
6971	8052	
3433	8175	
6634	2454	
5700	231	
3877	845	
2734	2562	
9452	5305	
9447	7247	
6232	3185	
2131	9881	
2857	2325	
8854	6450	
6836	4672	
5753	8992	
9011	1157	
6814	2711	
9084	7304	
2935	2982	
567	2431	
4829	7597	
2658	878	
9830	2286	
5198	9004	
6319	4162	
1093	7787	
4153	4180	
4138	2355	
488	4688	
4970	3933	
2634	5913	
3470	5179	
644	9703	
3549	7057	
7367	4620	
2485	2354	
9442	6620	
2191	5505	
1842	1602	
6460	1459	
5619	8981	
8053	58	
1790	9281	
1831	1612	
9610	2684	
2799	9350	
9928	3798	
2628	9151	
8717	3154	
8128	9882	
2967	3262	
3724	2518	
4222	254	
4856	2288	
473	792	
9284	9240	
6138	5272	
7437	2017	
5159	6179	
3879	7697	
1222	952	
5219	8	
36	8866	
4622	4382	
1586	4027	
407	2757	
1660	9019	
7338	1070	
3447	4270	
4781	9799	
6807	4115	
1558	6194	
330	4384	
4007	6912	
6677	419	
3943	6252	
9337	7268	
8078	9541	
7664	86	
7293	1139	
938	4188	
2472	443	
4143	4936	
753	7981	
4000	9198	
2370	8395	
2207	3736	
8855	788	
471	2867	
5893	6766	
6570	9270	
2619	689	
3445	3810	
2372	784	
4994	1557	
2149	611	
8329	4089	
4025	9312	
3635	9177	
8455	89	
9166	9604	
8716	6318	
6758	730	
9483	1347	
2966	4323	
9150	9388	
8314	1151	
2727	2772	
3504	1928	
887	4045	
7659	9940	
8442	546	
2692	5014	
222	4809	
189	3300	
9630	7860	
915	8755	
5439	7958	
9616	3006	
8086	4883	
2409	7430	
3011	1136	
2859	7811	
351	233	
4653	8809	
5725	6801	
2738	9654	
1632	6180	
6349	5943	
5961	8905	
433	6666	
7307	259	
6100	990	
5975	5552	
1479	8011	
6391	5078	
3582	7914	
8989	4687	
1973	1110	
3267	3104	
8296	698	
5471	313	
9007	8699	
7133	2314	
16	449	
5780	1570	
8193	5266	
2150	6315	
2643	2347	
5258	3200	
5285	7184	
337	4567	
4599	4810	
8506	9586	
7959	8797	
4715	3569	
27	3844	
4484	366	
8704	7262	
1349	3463	
6990	9957	
4285	1031	
4605	4780	
4573	1137	
6960	3428	
3195	1672	
1471	2683	
5298	2125	
1186	7490	
1062	6677	
4121	3689	
21	9526	
6218	6009	
7721	4767	
3085	8746	
6369	268	
3281	7454	
6031	6970	
1720	8685	
9073	2176	
8092	1238	
3978	3963	
4036	2016	
2659	233	
3308	2821	
1821	5990	
314	4494	
2382	1578	
641	2608	
2615	5067	
1524	7795	
5921	8400	
1506	7675	
9685	3732	
9455	805	
8714	1603	
4580	3984	
2057	4788	
349	9925	
4509	4691	
6320	9140	
9623	5450	
7438	620	
2941	4699	
2337	1895	
1650	4045	
5877	3792	
2529	2016	
5154	7539	
7198	6008	
9966	7312	
2049	5989	
4984	7762	
8955	2304	
1535	3285	
9206	7047	
9991	1514	
2696	9124	
7013	2011	
6994	3292	
502	4489	
1541	1602	
9148	929	
4130	7001	
4118	573	
3725	3798	
9787	6806	
4125	7604	
8723	183	
7427	2384	
6562	7965	
1172	6581	
2843	7044	
4098	2652	
2746	5457	
3111	3842	
2846	8073	
3823	1420	
5731	4457	
215	8045	
790	3332	
2973	3761	
5792	6156	
3508	693	
8461	3071	
5315	1955	
5195	241	
4909	1433	
3054	4594	
6795	6437	
5872	7532	
7349	3087	
6326	7948	
6961	9635	
7965	8842	
3026	6665	
387	8326	
6289	1331	
1457	9801	
2226	1864	
5765	6332	
8790	1138	
6754	3715	
2752	8375	
5735	563	
2176	6937	
1627	2001	
3620	1826	
1818	309	
8771	4937	
7661	9936	
5048	6025	
7974	8693	
674	9041	
2232	9438	
4988	4968	
1727	1981	
7063	1003	
8237	6219	
1433	2117	
5886	4559	
6895	2058	
5661	1756	
2702	4015	
3151	8135	
8807	8681	
3421	1732	
8041	9024	
4064	5884	
3344	9381	
3773	4620	
909	3360	
9230	2493	
5968	7420	
5741	3273	
210	9104	
7208	3472	
6051	7278	
4356	630	
4695	357	
9517	8719	
4223	7094	
3898	3978	
4848	2131	
9532	9892	
8321	1203	
7475	8077	
979	3597	
3976	5348	
3831	5996	
1611	3377	
1437	115	
5687	3161	
7298	5677	
6817	2415	
398	3353	
8015	6398	
2854	2302	
4243	2967	
9184	5978	
2055	8772	
8611	7481	
9901	7644	
9660	95	
6043	1491	
8902	1209	
7140	8088	
7552	6286	
2778	6979	
6922	4800	
2914	8649	
4075	2096	
204	8810	
5239	1204	
1747	4344	
2908	7444	
9411	4178	
31	162	
8571	6987	
3389	5701	
1525	4745	
2992	5863	
9436	2982	
6241	7584	
6859	7117	
3193	7971	
5114	522	
4960	4066	
4454	9082	
2196	8016	
3038	2431	
6374	1389	
1305	3952	
4753	5841	
4823	2508	
3287	8532	
7458	7631	
2058	185	
9936	7309	
6644	5707	
8616	5291	
2068	5424	
2063	9965	
6118	4314	
6382	7962	
6173	1868	
4850	3755	
8639	4714	
847	6419	
5293	5129	
4513	857	
2126	1189	
8561	4528	
4759	6641	
6897	8839	
9849	2089	
164	828	
5990	4964	
9597	7596	
6849	8598	
4514	8390	
7922	8273	
5628	1853	
9075	9915	
1518	8204	
6410	3440	
500	4036	
5004	9703	
1360	5690	
4676	5906	
1466	5474	
414	516	
3942	7588	
4884	9049	
4124	5527	
6342	8291	
6328	8498	
3769	5030	
9093	363	
5999	9134	
4457	4390	
7665	4558	
4541	871	
103	3637	
2137	4599	
3236	6270	
4170	3500	
3347	2790	
6752	3642	
8895	8389	
1954	1124	
4198	9730	
9453	2667	
3720	384	
9930	4361	
9765	7392	
7563	3285	
2334	3123	
1992	5988	
723	7741	
2124	2113	
5714	3221	
4889	413	
8800	9975	
4463	7281	
4901	4265	
7500	6028	
8954	2147	
2907	1475	
4	3726	
3017	8003	
8206	3948	
1411	5537	
4225	5571	
4581	7139	
1086	3276	
9691	9482	
8846	9734	
7078	139	
9066	4956	
4073	2852	
8023	3002	
4140	5105	
1599	5799	
9613	3887	
5005	4606	
2496	3419	
7051	2103	
3142	8356	
6239	7021	
3080	8998	
1584	1181	
7709	7635	
6864	4240	
8340	1033	
8307	4385	
5426	9110	
1736	1668	
3184	6432	
6959	6281	
8523	4816	
6861	1105	
4411	2367	
6309	4630	
64	417	
5334	9481	
9835	3722	
6256	4551	
46	6979	
9738	9738	
8583	4652	
4792	1341	
6402	8774	
9130	1793	
5353	3142	
6935	1231	
7578	365	
6586	6009	
9684	3248	
2002	7048	
5702	3182	
7391	2629	
4233	1040	
9256	2291	
5130	5202	
8469	5155	
7672	713	
7572	561	
9816	6748	
2759	8012	
8494	7211	
1382	578	
4405	8704	
1163	4588	
1679	8567	
586	4164	
9693	7866	
4712	291	
1754	3224	
269	4939	
8593	3458	
9598	4736	
818	1774	
2202	5044	
3144	7718	
4097	2996	
4722	3343	
9417	5065	
1142	8106	
8364	7578	
5840	9220	
7421	7015	
6531	6876	
8648	7852	
2718	6594	
9252	5893	
300	555	
1760	2999	
5041	1848	
7341	4667	
7527	363	
7570	8707	
6265	3580	
2546	1492	
5526	1264	
2831	7642	
2773	160	
3630	308	
619	1769	
8999	4029	
7314	6856	
5942	5952	
6029	4958	
8306	8783	
7576	2362	
732	7599	
1197	3752	
5361	2630	
13	1900	
7701	2122	
3360	1153	
4558	5893	
2688	7478	
2185	4304	
2840	9584	
9281	9719	
5738	8202	
2186	1078	
6693	5527	
1081	690	
377	3278	
3059	107	
5290	8845	
4679	9034	
1357	2756	
2762	3908	
9104	984	
5155	746	
8119	6631	
2129	810	
5376	1300	
1491	9497	
6333	1167	
9919	7691	
2000	6923	
2579	8038	
1714	6523	
7287	3298	
8179	2200	
9534	2719	
7819	897	
428	3251	
6480	1105	
9407	2480	
4517	4450	
5340	8413	
3073	3209	
5223	7832	
1809	2163	
5655	8438	
8213	2727	
5143	4064	
8732	3607	
1300	1703	
8974	4399	
5108	1572	
2390	2442	
6573	8233	
5539	5505	
260	4967	
1065	4915	
5657	6205	
2540	3720	
272	7669	
6164	6764	
2221	5355	
18	6384	
8028	1356	
1053	4165	
2670	5990	
5276	1317	
8360	9378	
959	6920	
702	3973	
8888	1857	
7449	7747	
849	4400	
8249	7165	
4904	2047	
1226	5168	
8742	9924	
922	2302	
3032	6474	
1384	7633	
2249	615	
1412	826	
5035	3704	
897	4694	
9664	2896	
2581	6255	
4212	4065	
9419	8451	
7319	2591	
8962	2675	
3120	4105	
1706	3657	
7037	5238	
3922	8321	
1916	417	
629	7492	
8432	6220	
3959	2190	
9780	5664	
9023	6291	
4379	2297	
1777	911	
1781	1293	
9294	949	
2668	7571	
5002	1440	
5554	3818	
4936	1796	
9269	3798	
6418	3474	
7765	8702	
3290	9971	
7823	7423	
5259	7670	
76	3721	
3196	2911	
6815	8257	
4720	1582	
6615	7999	
3320	950	
7708	66	
8805	4729	
5720	2589	
1870	7208	
1791	9536	
5026	5952	
5610	8230	
5773	5840	
4522	2487	
5900	9922	
7477	5705	
7857	7028	
3316	3523	
3754	3103	
2498	1762	
6899	3214	
1618	2491	
52	6733	
9643	5092	
7057	990	
3646	6822	
3642	4281	
5764	4868	
7378	7011	
5606	3628	
2042	6906	
9308	7752	
1468	251	
9985	8740	
1089	2645	
6610	6761	
75	9412	
4148	3929	
4280	3987	
9243	1426	
3937	8146	
2220	5021	
7219	6621	
7241	6356	
5431	4685	
1707	228	
5536	9834	
1211	1422	
2209	6238	
6221	5320	
8520	5157	
5737	5729	
955	2097	
9351	3777	
634	2262	
7901	3538	
2235	9260	
9846	80	
2987	9785	
8976	3486	
707	6842	
7865	6908	
6889	8893	
5929	4810	
8617	359	
924	6655	
5379	3595	
3864	3008	
1025	9842	
9802	3162	
9494	3648	
7289	1913	
657	7468	
858	6236	
2850	5562	
8059	5133	
8285	4912	
1759	5112	
6940	571	
6198	9950	
558	7016	
295	6519	
347	1802	
9560	2993	
5691	5945	
992	9025	
5994	2283	
7581	6660	
7202	4790	
1526	2185	
1106	8256	
4444	9400	
9354	565	
3090	5583	
5270	6439	
8910	8053	
3520	6907	
8424	7733	
3652	2298	
8684	4992	
7279	4536	
4981	3846	
2531	8213	
7778	569	
2295	7978	
3926	2843	
3711	3493	
411	3788	
8798	6971	
5683	4010	
5940	3592	
671	7260	
4290	8146	
9346	8759	
4087	8860	
8139	3936	
683	3315	
954	1952	
1686	5553	
3279	1432	
8755	3587	
4215	8357	
1911	3165	
6489	2234	
2716	1195	
6786	8717	
9562	2626	
4849	2683	
7777	3476	
8652	2053	
9667	4205	
6161	9590	
2205	1693	
3546	6906	
1253	4428	
4004	2986	
1250	9242	
2320	6118	
5537	900	
5374	1669	
9894	1790	
312	3406	
2912	1945	
5963	1916	
5850	9666	
3104	5009	
685	871	
6362	5827	
9686	5671	
6555	6950	
9028	7561	
7495	8135	
2999	4847	
9981	1019	
8769	1324	
5330	3408	
4057	5241	
5549	2872	
3270	2600	
1959	348	
2923	2001	
4492	8541	
441	5517	
5643	1608	
333	842	
9790	2997	
6932	9126	
4786	623	
19	726	
8135	2588	
1353	7555	
7676	5405	
608	1486	
1080	6447	
5648	4161	
9960	4590	
721	4672	
896	740	
3802	6382	
1056	6383	
2395	9643	
5701	6497	
4467	1771	
5160	6609	
7311	6114	
4663	8495	
7520	5596	
9406	5860	
200	8873	
4562	631	
4320	2261	
778	9884	
2937	9542	
1594	3944	
8525	5934	
1517	1664	
4001	8193	
110	6894	
6954	1120	
3523	2869	
2568	6019	
9911	4108	
451	5430	
4370	8662	
9553	7066	
9288	67	
4348	3243	
4543	1576	
9987	1021	
2678	5955	
3350	9789	
878	4957	
5761	939	
5194	6791	
5631	1923	
3822	3850	
8808	3271	
6950	2477	
6040	8641	
8678	3310	
9270	4152	
7482	8959	
7674	3603	
7788	6478	
184	927	
6559	8363	
4598	4008	
664	6350	
8747	2189	
7849	9267	
3158	7765	
5430	7038	
8018	5132	
8540	3391	
7497	9189	
3543	8611	
7594	1584	
4765	2420	
7504	6734	
5081	8247	
7644	8430	
1805	4275	
1041	7384	
2509	7387	
7829	7164	
2655	1228	
4683	9373	
2391	7525	
2663	1701	
9869	6419	
5907	1435	
1649	439	
4699	7695	
4632	6587	
5391	5314	
7707	4445	
2339	6200	
2397	4163	
6282	8435	
8045	2739	
3083	951	
8272	1690	
301	2192	
3694	5342	
7061	256	
373	5959	
1970	1168	
1281	9882	
1334	9828	
7755	9411	
5028	1129	
8504	3919	
1316	9757	
3860	2868	
3979	85	
4601	1570	
7509	4723	
6914	8218	
3519	7598	
594	6038	
1184	2564	
6208	1759	
2586	1536	
1910	8046	
5445	5390	
7221	651	
8892	2991	
5409	1056	
2722	7528	
9513	7961	
4095	4889	
328	8954	
3771	5150	
8133	8933	
4195	1645	
5922	7696	
4339	4240	
2204	4939	
9520	6406	
941	5035	
7966	230	
7247	3256	
7399	6904	
7467	1553	
1578	6832	
7568	5532	
9216	9783	
1039	4350	
5448	8514	
8643	1719	
7533	2379	
5586	9251	
4828	4897	
3223	5896	
9164	9257	
3766	9919	
5319	1350	
8672	4165	
1399	8133	
7775	6516	
795	73	
9674	2599	
9444	293	
1653	981	
5806	9295	
317	8634	
5829	9685	
4894	3220	
9900	7456	
6719	6964	
7356	3077	
9575	235	
6847	8574	
4151	4594	
9	810	
8752	202	
7404	2661	
5424	1518	
8152	8371	
4250	8414	
7102	8003	
4596	2807	
9888	3489	
26	4238	
7954	5578	
419	4554	
6949	9936	
1501	6485	
9650	9426	
533	7027	
9821	8982	
3611	6982	
5071	906	
8393	3169	
5181	2375	
6694	2697	
3216	6554	
3248	7885	
254	5461	
6656	3945	
7230	4304	
2342	3513	
8032	4234	
8725	9046	
7358	8801	
970	574	
8738	1197	
884	2628	
3092	1595	
6791	2125	
7490	9566	
741	3884	
131	5302	
51	34	
6120	2944	
6698	5142	
8493	4954	
7908	5340	
6606	1290	
8130	9915	
1978	5216	
5677	9808	
4297	4898	
1878	4488	
4338	123	
4692	6187	
2294	3956	
5927	4778	
1187	7981	
8356	9679	
1231	5935	
7553	724	
2197	6632	
2413	4971	
4357	321	
1024	6471	
1985	3267	
5208	7467	
5715	9409	
3690	3004	
7042	4553	
6982	9734	
3187	8618	
4616	2557	
8467	8552	
1625	5811	
5135	4979	
2315	1813	
4606	2619	
552	7844	
4997	9506	
9786	1241	
7146	5871	
653	7532	
2497	2094	
1387	4821	
356	1470	
7350	1374	
835	9926	
4282	431	
6011	2660	
4409	4516	
7944	8291	
3442	7069	
3230	6585	
7734	9174	
873	8471	
7333	2371	
9785	9069	
3340	8960	
4927	6359	
735	4024	
5284	4619	
7967	6033	
8346	2858	
2373	7749	
442	7082	
8095	6966	
9155	6339	
9439	8253	
1242	58	
8636	9853	
1303	8817	
436	4109	
107	700	
6224	6161	
7330	6895	
3483	1846	
2920	5093	
3211	6788	
9299	8574	
3788	3159	
9964	8439	
681	6115	
3552	3224	
9188	5761	
3192	4078	
2916	2588	
3813	6982	
8391	9723	
1696	1015	
6073	9205	
5739	2137	
5760	5961	
8789	7442	
3859	1820	
266	4337	
422	5648	
757	8650	
7887	4591	
6495	9056	
6137	7065	
9108	5627	
8471	5183	
4199	8910	
6026	151	
8977	3504	
2268	8609	
5933	2186	
5839	5457	
601	2344	
8569	4433	
9604	9446	
5855	174	
392	1094	
4675	2992	
5324	8639	
4693	399	
6159	1276	
4882	3329	
9403	3060	
3310	8075	
2527	5712	
8027	9546	
886	8432	
9743	3611	
5503	8016	
9412	3136	
4961	3119	
2631	3960	
8691	5509	
4911	2349	
7197	8276	
9751	2288	
5182	715	
0	6817	
5282	1954	
5566	2516	
6507	2962	
9563	1330	
8603	4324	
8917	1593	
9218	8597	
3532	6135	
5191	4992	
162	8277	
6533	1959	
5193	123	
4256	6289	
1718	6300	
6607	583	
6285	134	
2392	3051	
3695	8500	
3962	9838	
3980	5995	
8526	3245	
8331	883	
1168	1360	
3881	4397	
3307	4056	
3551	1250	
3680	7587	
6288	6564	
3641	5252	
3610	4204	
5754	3732	
1612	7594	
290	5884	
9267	9029	
9583	4751	
2541	6316	
4145	4281	
6457	3449	
2676	1642	
7431	9080	
2218	2880	
9500	5971	
2453	7503	
3956	1672	
8514	3994	
6893	7314	
2492	1272	
5766	6871	
9995	4634	
9290	6434	
6638	5213	
2597	109	
2115	209	
1362	7303	
1863	7506	
550	505	
6823	3100	
8486	7242	
1522	1218	
308	5876	
8933	2510	
2300	7608	
6129	2963	
7011	6322	
6087	7410	
3525	7946	
1126	7506	
5854	5741	
3608	4428	
7524	8903	
768	3434	
1607	6411	
3803	2751	
696	5476	
8619	9528	
2610	1160	
4480	3673	
2873	6765	
4041	7633	
6059	562	
418	5679	
8598	8961	
3135	3698	
2938	5203	
5576	1065	
4089	8343	
3633	7362	
6691	7595	
167	8030	
507	6900	
946	3538	
5280	5582	
652	5043	
1185	3050	
1141	5815	
8817	9712	
2566	2495	
4891	2229	
7397	8400	
8373	7771	
1394	3488	
4704	9823	
9521	5767	
2735	4611	
4428	6517	
9546	8887	
4033	890	
5561	1985	
7810	9412	
8871	8939	
1114	1026	
8170	9877	
1483	4777	
8168	3982	
9305	2640	
8427	8035	
6431	415	
7039	1539	
6255	2647	
3265	685	
6946	1703	
7007	3904	
284	4136	
9388	1024	
7254	7796	
5275	9052	
7743	8661	
6767	8290	
4797	869	
7410	6691	
33	4337	
5845	8085	
6217	175	
5442	4916	
5545	1501	
1734	3358	
1989	8697	
8489	8772	
4466	9542	
3932	9059	
3249	8984	
9746	6861	
708	8471	
3489	1433	
2547	26	
9050	6645	
1401	595	
831	6283	
4030	7470	
4060	3109	
8227	5220	
7211	8726	
9365	4869	
1946	4786	
8359	1972	
8478	4444	
6543	1753	
6550	8115	
9181	4252	
307	9246	
6731	15	
1153	9698	
1645	4804	
7802	3584	
8985	9524	
7732	6044	
543	3269	
9763	7290	
4672	3218	
3691	8321	
1941	9436	
3737	319	
9315	1503	
345	1799	
7082	1555	
4862	5062	
9834	5389	
3890	7556	
3139	5813	
7605	7031	
5438	2803	
4288	8774	
9334	679	
6136	5250	
8677	8684	
2814	6162	
5629	5732	
2250	1202	
9162	6728	
8811	3861	
9561	7685	
4938	4747	
3303	8998	
370	4908	
7678	464	
5134	846	
7163	2926	
2996	3201	
7122	6665	
1379	9605	
5062	3935	
5971	6546	
8451	3257	
8781	7587	
8121	3863	
4234	1863	
5463	4964	
9381	1605	
7450	2701	
8330	6343	
8040	3402	
8610	8875	
5516	4594	
3473	5381	
3535	3128	
2158	8266	
4152	5076	
4045	6972	
4600	9813	
1797	7644	
348	923	
9487	6174	
4730	9972	
5964	9449	
9430	256	
8107	3911	
9868	107	
465	8905	
5565	5231	
5214	1645	
4782	5852	
9798	9503	
8860	9939	
6347	6498	
7281	8715	
9666	8682	
9687	4950	
1590	3608	
9450	2797	
6515	7456	
1906	5130	
9922	5187	
4629	3887	
3273	2424	
633	2420	
4436	3051	
4844	1616	
8209	9144	
9425	8312	
4880	3501	
2347	517	
6871	3409	
2429	6945	
8535	3667	
4644	859	
2744	8542	
722	4552	
4910	9162	
9882	1945	
1439	6852	
6412	6560	
3194	4260	
4567	3688	
6608	1028	
2139	7043	
9274	1179	
8328	3109	
6449	6569	
8007	5710	
5207	1917	
8904	2832	
9117	1571	
1847	9238	
1885	5202	
1582	3349	
4067	2495	
4631	9291	
8464	780	
9460	9695	
7610	2350	
7388	7700	
6491	9854	
1395	9300	
7308	8334	
7015	9943	
5533	62	
7261	8942	
7891	9593	
5218	5046	
5531	1226	
583	1741	
7558	763	
7864	1326	
2114	4497	
6977	3224	
8338	8609	
1427	6553	
2754	1078	
4698	1650	
747	3032	
5464	7371	
8546	5858	
7651	8079	
4028	1242	
4784	6723	
2045	8882	
2673	6048	
7432	6423	
3154	2430	
536	6103	
5548	7996	
5529	4896	
2317	8340	
6643	5107	
7292	8246	
5126	5922	
8848	364	
6009	1985	
4586	4140	
6315	707	
4656	8716	
6038	62	
6340	7864	
5793	1234	
485	5032	
1369	6242	
4787	580	
9601	8509	
5831	717	
9279	9767	
8695	9532	
2089	2094	
3035	9353	
7863	7264	
22	4240	
1826	9979	
2233	566	
4055	8916	
7299	7198	
2899	8865	
1108	4920	
2564	7183	
3992	7732	
2596	5277	
5150	5518	
9689	8622	
1920	6116	
7547	9488	
5097	8199	
5938	5058	
4308	5774	
6506	3601	
6337	7749	
3227	8137	
